,State_Name,District_Name,YEAR,Season,Crop,Area,Production,City,Temp,Annual_rainfall,produceperarea
75,Tamil nadu,CUDDALORE,2008,Whole Year ,Sugarcane,30141.0,3213272.0,Chennai,27.672950819672128,1203.4,106.60800902425268
76,Tamil nadu,CUDDALORE,2008,Whole Year ,Sunflower,313.0,292.0,Chennai,27.672950819672128,1203.4,0.9329073482428115
77,Tamil nadu,CUDDALORE,2008,Whole Year ,Sweet potato,14.0,180.0,Chennai,27.672950819672128,1203.4,12.857142857142858
78,Tamil nadu,CUDDALORE,2008,Whole Year ,Tapioca,3315.0,154648.0,Chennai,27.672950819672128,1203.4,46.65098039215686
79,Tamil nadu,CUDDALORE,2008,Whole Year ,Tobacco,4.0,6.0,Chennai,27.672950819672128,1203.4,1.5
80,Tamil nadu,CUDDALORE,2008,Whole Year ,Turmeric,171.0,986.0,Chennai,27.672950819672128,1203.4,5.766081871345029
81,Tamil nadu,CUDDALORE,2008,Whole Year ,Urad,45733.0,15860.0,Chennai,27.672950819672128,1203.4,0.34679553057966894
82,Tamil nadu,DHARMAPURI,2008,Kharif     ,Rice,20368.0,77727.0,Chennai,27.672950819672128,1203.4,3.816133150039277
83,Tamil nadu,DHARMAPURI,2008,Kharif     ,Small millets,10523.0,8283.0,Chennai,27.672950819672128,1203.4,0.7871329468782666
84,Tamil nadu,DHARMAPURI,2008,Whole Year ,Arecanut,367.0,855.0,Chennai,27.672950819672128,1203.4,2.329700272479564
85,Tamil nadu,DHARMAPURI,2008,Whole Year ,Arhar/Tur,1296.0,828.0,Chennai,27.672950819672128,1203.4,0.6388888888888888
86,Tamil nadu,DHARMAPURI,2008,Whole Year ,Bajra,561.0,2186.0,Chennai,27.672950819672128,1203.4,3.8966131907308377
87,Tamil nadu,DHARMAPURI,2008,Whole Year ,Banana,1432.0,64011.0,Chennai,27.672950819672128,1203.4,44.70041899441341
88,Tamil nadu,DHARMAPURI,2008,Whole Year ,Cashewnut,1.0,1.0,Chennai,27.672950819672128,1203.4,1.0
89,Tamil nadu,DHARMAPURI,2008,Whole Year ,Castor seed,70.0,24.0,Chennai,27.672950819672128,1203.4,0.34285714285714286
90,Tamil nadu,DHARMAPURI,2008,Whole Year ,Coconut ,7891.0,1400000.0,Chennai,27.672950819672128,1203.4,177.41731086047395
91,Tamil nadu,DHARMAPURI,2008,Whole Year ,Coriander,344.0,117.0,Chennai,27.672950819672128,1203.4,0.34011627906976744
92,Tamil nadu,DHARMAPURI,2008,Whole Year ,Cotton(lint),6087.0,12847.0,Chennai,27.672950819672128,1203.4,2.1105634959750286
93,Tamil nadu,DHARMAPURI,2008,Whole Year ,Dry chillies,501.0,247.0,Chennai,27.672950819672128,1203.4,0.4930139720558882
94,Tamil nadu,DHARMAPURI,2008,Whole Year ,Gram,244.0,36.0,Chennai,27.672950819672128,1203.4,0.14754098360655737
95,Tamil nadu,DHARMAPURI,2008,Whole Year ,Groundnut,11200.0,26713.0,Chennai,27.672950819672128,1203.4,2.385089285714286
96,Tamil nadu,DHARMAPURI,2008,Whole Year ,Horse-gram,6701.0,4826.0,Chennai,27.672950819672128,1203.4,0.720191016266229
97,Tamil nadu,DHARMAPURI,2008,Whole Year ,Jowar,17383.0,19423.0,Chennai,27.672950819672128,1203.4,1.1173560375079101
98,Tamil nadu,DHARMAPURI,2008,Whole Year ,Maize,403.0,2129.0,Chennai,27.672950819672128,1203.4,5.28287841191067
99,Tamil nadu,DHARMAPURI,2008,Whole Year ,Moong(Green Gram),538.0,122.0,Chennai,27.672950819672128,1203.4,0.22676579925650558
100,Tamil nadu,DHARMAPURI,2008,Whole Year ,Onion,116.0,1097.0,Chennai,27.672950819672128,1203.4,9.456896551724139
101,Tamil nadu,DHARMAPURI,2008,Whole Year ,Ragi,14846.0,32692.0,Chennai,27.672950819672128,1203.4,2.2020746328977503
102,Tamil nadu,DHARMAPURI,2008,Whole Year ,Rapeseed &Mustard,9.0,2.0,Chennai,27.672950819672128,1203.4,0.2222222222222222
103,Tamil nadu,DHARMAPURI,2008,Whole Year ,Sesamum,372.0,174.0,Chennai,27.672950819672128,1203.4,0.46774193548387094
104,Tamil nadu,DHARMAPURI,2008,Whole Year ,Small millets,10523.0,8283.0,Chennai,27.672950819672128,1203.4,0.7871329468782666
105,Tamil nadu,DHARMAPURI,2008,Whole Year ,Sugarcane,16951.0,1599886.0,Chennai,27.672950819672128,1203.4,94.38298625449826
106,Tamil nadu,DHARMAPURI,2008,Whole Year ,Sunflower,1373.0,1254.0,Chennai,27.672950819672128,1203.4,0.9133284777858703
107,Tamil nadu,DHARMAPURI,2008,Whole Year ,Sweet potato,61.0,811.0,Chennai,27.672950819672128,1203.4,13.295081967213115
108,Tamil nadu,DHARMAPURI,2008,Whole Year ,Tapioca,23189.0,668794.0,Chennai,27.672950819672128,1203.4,28.84100219931864
109,Tamil nadu,DHARMAPURI,2008,Whole Year ,Tobacco,34.0,37.0,Chennai,27.672950819672128,1203.4,1.088235294117647
